spay_neuter,zip_code,year,month,day,day_of_week,bronx,brooklyn,manhattan,queens,staten_island,pit_bull,other,shih_tzu,chihuahua,german_shepherd,labrador_retriever,bull_dog,yorkshire_terrier,maltese,standard_poodle,husky
False,10128,2017,5,20,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,5,20,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10024,2017,5,22,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10003,2017,5,21,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10023,2017,5,23,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,5,20,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10029,2017,5,23,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,5,20,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10040,2017,5,21,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10128,2017,5,7,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10065,2017,4,18,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10128,2017,5,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10034,2017,5,23,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,5,23,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
False,10029,2017,5,20,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,5,22,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,10031,2017,5,24,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10016,2017,5,24,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,5,24,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
False,10029,2017,5,24,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,10029,2017,5,25,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10128,2017,5,25,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10016,2017,5,27,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10038,2017,5,27,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10035,2017,5,29,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,5,27,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,11209,2017,6,1,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10029,2017,5,30,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10013,2017,5,28,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10014,2017,5,27,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,5,30,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10028,2017,6,2,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
True,10024,2017,6,1,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,5,24,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10030,2017,5,24,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10002,2017,6,3,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,6,3,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10065,2017,6,3,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10003,2017,6,3,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,6,2,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10023,2017,6,2,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10027,2017,5,25,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10007,2017,6,6,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
True,10004,2017,6,7,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10040,2017,6,8,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10011,2017,6,8,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10023,2017,6,9,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10023,2017,6,9,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10032,2017,6,12,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10029,2017,6,10,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,10009,2017,6,2,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,10029,2017,6,11,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10029,2017,6,6,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,10029,2017,6,10,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10128,2017,6,12,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10037,2017,6,6,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10028,2017,6,11,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10028,2017,6,11,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,6,10,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10029,2017,6,14,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,6,11,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,6,15,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,6,16,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10038,2017,6,7,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10003,2017,6,2,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10024,2017,5,14,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10019,2017,5,21,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10024,2017,4,23,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10025,2017,5,15,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10030,2017,6,18,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10033,2017,6,9,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10023,2017,6,17,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,6,16,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10024,2017,6,18,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10040,2017,6,16,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10025,2017,6,9,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10003,2017,6,20,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10003,2017,6,16,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
True,10029,2017,6,16,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10025,2017,6,17,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
False,10019,2017,6,4,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10032,2017,6,20,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
